crop,season,soil_type,sown_month,harvested_month,water_source,ph,crop_duration_days,temperature,humidity,n,p,k
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.1,138.0,22.5,80.4,83.6,56.2,57.2
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,138.3,26.9,76.1,119.1,49.9,42.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.3,136.4,23.3,70.7,106.2,52.1,43.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,139.0,21.2,85.0,105.5,57.1,47.8
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,8.0,138.6,24.7,80.4,109.6,54.8,53.0
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,137.5,23.6,89.4,117.4,49.5,49.7
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.9,138.6,23.1,77.5,102.1,46.9,50.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.0,135.3,25.2,88.7,87.0,56.7,49.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.2,139.6,26.4,89.2,96.8,54.5,56.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,135.4,22.3,83.8,113.8,54.9,51.9
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,137.1,26.9,82.0,80.9,53.6,57.8
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.4,138.1,28.3,71.7,119.9,40.6,48.5
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.8,136.9,24.2,87.2,96.5,46.5,46.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.2,135.6,26.9,70.2,117.3,52.3,57.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.8,137.7,23.7,89.5,92.1,54.2,51.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,137.9,24.6,72.3,114.0,47.2,43.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,139.7,21.8,80.1,80.2,52.5,44.2
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,137.2,28.4,74.5,86.3,53.3,48.8
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,136.4,27.4,73.9,80.8,51.4,56.0
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.1,137.9,26.4,87.5,117.0,50.6,53.0
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.4,138.3,26.6,89.5,114.9,45.4,54.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,138.6,28.7,88.5,116.6,55.2,59.1
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.1,135.0,26.3,76.6,94.3,51.6,51.9
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,136.4,25.8,70.7,84.9,50.2,57.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.7,136.8,28.3,75.1,107.7,54.4,43.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.3,139.8,25.1,70.9,114.6,50.6,48.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.1,139.1,28.2,89.1,82.3,52.0,51.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,138.8,22.5,84.3,92.9,48.5,56.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,137.5,26.2,86.9,110.0,52.2,40.1
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.3,139.4,25.1,86.0,102.3,55.9,56.9
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,139.2,22.7,70.7,102.8,54.5,52.5
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,135.1,25.7,86.6,80.7,49.2,59.6
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.4,137.2,28.7,84.2,119.5,48.5,44.3
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.4,137.4,22.1,71.6,88.5,48.6,57.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.0,136.8,23.2,70.1,108.8,50.7,40.2
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,138.5,23.8,74.4,117.5,44.0,49.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.3,135.5,23.6,82.1,106.1,47.9,55.8
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,139.5,21.1,78.1,102.0,59.7,59.7
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.5,136.2,25.9,71.4,101.7,49.2,45.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,136.2,27.0,88.8,90.2,57.6,56.0
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,135.2,22.1,77.8,90.1,59.4,41.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,136.4,22.0,76.3,87.6,52.1,47.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.1,136.3,28.4,72.3,95.3,49.4,44.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,135.5,27.5,77.2,89.7,59.3,53.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.0,135.6,27.5,75.7,118.5,54.7,41.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,138.0,28.7,79.7,94.6,42.9,41.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,8.0,138.4,27.4,86.6,119.4,56.7,58.0
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,136.2,24.2,74.6,103.7,40.9,48.8
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.9,137.7,25.7,83.9,102.0,43.6,56.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,139.8,29.5,75.0,85.2,52.8,48.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,137.0,23.2,73.7,80.3,43.3,56.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,136.1,29.8,78.5,86.6,55.4,56.9
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,140.0,22.5,85.5,113.5,52.5,59.7
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,137.7,25.9,80.1,107.2,54.5,59.9
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,139.1,28.3,77.7,116.1,58.1,53.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,136.9,29.5,89.2,113.1,43.9,59.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.1,137.5,24.1,77.4,95.6,41.8,43.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.2,138.1,27.4,82.0,89.2,47.9,40.1
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,8.0,139.3,22.2,78.6,113.4,54.2,41.2
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,138.0,24.4,81.9,90.8,45.8,53.9
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.2,139.5,23.0,81.5,88.2,54.7,50.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.0,136.3,28.2,76.0,110.0,45.6,43.9
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.7,136.9,26.4,87.1,111.6,59.0,57.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,136.5,26.4,83.0,111.8,58.4,56.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,135.0,21.0,72.2,106.3,40.5,57.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,135.3,23.6,80.2,90.0,58.5,54.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,135.4,25.9,82.2,104.4,59.8,49.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,139.3,25.5,75.7,84.5,42.5,50.3
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.9,137.8,21.6,70.4,106.3,58.0,59.3
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.2,137.0,27.8,82.3,95.1,41.7,59.6
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,139.1,27.4,76.4,105.8,47.4,48.9
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.1,136.6,26.9,78.2,84.0,56.4,40.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.5,138.4,26.3,75.4,92.5,47.9,43.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.3,139.6,26.2,87.1,114.6,50.8,58.5
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.4,138.5,23.2,80.6,118.9,50.3,42.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,137.6,25.9,87.3,87.3,40.5,50.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.4,137.8,22.8,70.9,107.3,59.6,41.3
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.1,138.6,24.3,86.8,101.3,46.2,52.1
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.8,137.2,28.5,71.1,80.1,50.1,41.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.4,139.8,28.5,79.9,113.4,55.5,57.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.3,136.8,23.9,72.2,99.2,52.1,44.1
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,137.2,26.2,87.2,114.0,51.2,56.0
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.1,135.4,21.6,72.0,86.9,41.6,40.4
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,137.2,30.0,76.9,83.1,46.9,50.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,135.4,28.5,70.6,91.9,56.4,54.2
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,139.5,26.3,71.5,104.7,54.9,40.5
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,135.2,21.4,86.9,113.1,55.9,46.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.7,135.3,27.8,87.5,110.9,44.1,49.8
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,136.6,26.9,72.0,104.3,58.2,59.0
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,136.0,27.4,78.7,102.8,57.3,40.1
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.8,139.1,28.5,72.2,114.4,48.3,42.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.1,139.8,22.6,89.5,108.1,47.5,46.1
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.8,137.5,27.7,74.2,96.0,60.0,42.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.2,136.0,22.6,89.7,117.1,57.7,50.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,139.1,23.0,74.1,89.0,53.8,52.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.0,139.1,28.6,72.1,112.4,44.5,55.7
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.5,139.5,29.0,71.7,95.8,53.5,40.3
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.0,137.9,25.3,85.4,88.2,43.0,48.9
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,138.9,25.4,77.4,101.4,49.1,50.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,138.0,29.6,85.8,114.8,41.8,47.1
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,137.8,24.5,76.6,113.0,48.3,52.4
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.4,135.9,24.3,88.9,95.8,43.4,53.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,8.0,135.8,24.0,82.0,92.2,56.3,42.2
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.4,137.9,21.4,83.3,82.4,59.8,53.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,139.2,23.6,88.3,108.6,45.9,55.4
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,138.7,24.4,84.5,103.8,54.4,56.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.6,139.8,25.3,87.3,82.8,45.9,41.2
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,137.4,25.4,84.7,111.7,52.1,53.7
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.3,138.6,22.4,74.9,96.9,53.8,56.8
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,138.8,27.7,70.8,109.6,44.0,59.0
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.8,138.9,25.9,88.2,102.0,47.9,56.5
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,135.5,24.3,72.2,94.6,56.8,44.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,137.2,26.0,78.5,88.1,59.3,55.4
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,139.4,28.6,72.4,85.9,59.6,54.1
Cotton,Kharif,Clay,Jul,Oct,Rainfed,8.0,135.1,22.5,78.0,92.7,53.1,59.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,138.3,28.6,74.3,92.7,56.4,41.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.9,139.0,29.3,83.4,93.2,50.9,59.1
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.6,137.9,29.2,75.1,90.2,56.6,51.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,139.0,21.4,87.7,108.0,50.0,42.8
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,138.3,25.2,82.3,113.3,52.9,51.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,139.5,29.8,76.4,109.6,58.0,53.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.3,135.5,25.6,73.5,113.4,47.8,40.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.7,135.2,25.2,82.8,84.1,57.8,55.0
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.1,137.5,21.1,78.2,104.5,49.9,55.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.5,137.1,21.4,76.8,90.8,46.2,57.4
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.9,139.7,24.8,85.8,80.1,45.9,45.5
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,138.8,23.9,72.8,88.0,47.6,47.5
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.2,138.8,24.9,72.9,118.5,49.7,49.3
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.2,137.1,29.8,87.5,100.3,51.8,46.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.6,139.1,21.9,85.7,115.8,53.1,53.6
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,135.6,21.5,75.6,84.4,57.6,41.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,139.9,26.1,75.7,101.2,53.4,56.9
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.8,135.6,21.6,78.5,86.3,41.7,59.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,137.4,21.6,72.5,88.8,44.8,40.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.5,136.5,29.9,86.1,92.4,59.1,58.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,137.8,27.3,73.6,116.6,54.9,47.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.7,140.0,26.6,82.2,110.1,46.9,57.0
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.4,139.6,25.1,75.7,112.0,48.6,50.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.7,135.5,24.3,71.0,103.2,54.3,55.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,135.3,21.1,77.3,89.8,43.8,57.3
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.2,136.7,29.3,79.3,84.9,46.8,53.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.7,138.5,25.5,76.3,82.4,48.5,51.7
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,139.4,25.4,87.9,102.0,58.6,48.8
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,136.4,24.7,86.0,117.5,48.6,47.5
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.9,139.7,21.7,70.2,105.4,43.1,48.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.9,135.8,22.5,81.6,88.1,59.4,46.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.4,138.7,25.7,80.9,115.6,53.4,54.9
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.5,135.1,24.3,81.1,104.5,40.7,60.0
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.3,137.1,28.7,89.1,91.6,51.9,50.8
Cotton,Kharif,Silt,Jun,Sep,Irrigated,8.0,139.3,23.3,89.4,113.7,52.8,40.5
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.3,138.5,21.4,85.7,99.6,55.0,58.2
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.1,136.1,26.3,73.8,99.3,54.7,56.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.5,135.1,25.9,81.6,101.6,41.7,56.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,135.2,21.3,75.4,92.2,41.1,43.0
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,138.7,24.4,79.0,83.6,59.2,55.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.4,136.6,21.5,80.8,108.5,57.8,41.9
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.9,138.8,21.7,71.9,100.2,57.4,50.2
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,135.9,27.3,85.1,112.7,49.8,52.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.8,136.1,22.4,74.6,82.8,43.7,50.0
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.7,137.6,27.4,77.2,117.1,46.4,57.5
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,135.3,24.8,73.7,114.8,48.3,52.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,137.5,22.6,85.3,80.8,45.9,43.3
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,138.4,26.4,78.5,115.4,43.9,59.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,136.9,26.8,80.6,110.5,58.9,49.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.3,137.8,24.2,78.1,118.7,50.9,52.7
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,139.3,25.3,74.6,85.6,55.3,50.0
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.1,137.9,21.8,75.2,100.3,58.6,50.8
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.7,138.1,29.6,87.0,110.9,45.7,55.4
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.0,135.6,27.2,85.0,89.5,57.0,55.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,138.4,23.9,89.2,117.2,48.9,53.1
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.3,138.4,22.5,72.3,86.0,43.2,46.7
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,136.0,24.3,88.2,82.9,41.4,51.9
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.3,135.8,22.4,80.1,83.4,58.3,45.3
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.6,138.3,28.9,76.9,90.5,43.6,55.2
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,137.6,29.1,81.0,106.5,59.0,50.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.9,138.8,25.8,83.0,93.9,41.0,41.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.8,139.9,24.7,89.8,90.3,46.8,43.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,8.0,137.0,29.8,87.2,98.7,50.3,45.8
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.6,137.3,23.9,86.1,84.4,49.5,49.2
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.8,137.7,27.4,73.5,90.7,53.8,45.7
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,135.2,26.3,87.3,87.0,45.5,47.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,138.5,25.3,83.7,115.6,43.1,48.4
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.0,139.4,21.6,81.7,88.6,53.3,50.4
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,135.1,25.3,80.2,119.2,49.1,48.1
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,137.8,29.6,74.4,85.4,59.4,47.3
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.1,135.3,24.4,73.4,89.0,56.4,53.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.3,138.9,27.6,83.0,120.0,41.8,44.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.2,137.0,28.6,89.3,109.5,45.6,59.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.9,136.2,29.2,81.2,95.5,51.8,48.0
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.4,138.4,23.3,80.3,91.3,52.2,46.1
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.5,136.6,27.7,87.1,82.7,50.4,46.0
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.4,137.5,24.3,73.0,96.2,45.4,50.3
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.0,136.3,25.3,77.1,117.4,58.5,48.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.0,136.2,27.0,78.4,119.9,43.8,47.9
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.7,136.8,26.9,71.6,116.5,55.8,48.3
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,135.2,24.9,70.5,97.4,53.8,47.5
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,139.8,21.1,83.7,112.8,56.9,42.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.9,135.9,26.4,82.6,119.6,46.1,40.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.1,138.8,29.4,86.3,101.4,53.5,48.1
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,137.5,26.8,71.2,94.5,43.0,47.7
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.4,139.1,21.5,81.2,93.8,43.6,49.1
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.3,137.5,29.6,76.3,105.0,46.1,58.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,136.1,25.0,78.9,84.3,57.6,45.1
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.9,139.9,25.4,71.8,80.7,41.4,59.8
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.2,137.3,25.0,83.1,81.1,60.0,47.8
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,137.2,21.0,83.6,107.1,53.8,49.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.3,139.8,22.8,86.9,106.7,47.9,52.8
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.0,139.3,27.6,86.3,83.7,45.9,58.6
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.9,139.9,23.1,84.9,111.5,55.4,55.3
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,139.0,25.2,81.4,94.8,52.8,56.6
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.7,138.0,24.0,74.9,119.0,45.8,49.9
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,8.0,138.2,23.8,77.4,97.6,50.1,46.2
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,135.7,28.5,76.2,94.9,55.3,56.3
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.8,136.6,27.4,76.1,106.4,44.2,51.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.0,137.4,22.3,87.2,82.7,40.8,56.7
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.8,138.4,29.1,86.1,117.4,54.6,59.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.8,138.7,27.7,87.1,91.0,58.3,45.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,136.9,25.8,83.5,116.9,42.7,40.3
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.6,135.4,25.6,77.4,83.6,58.9,56.0
Cotton,Kharif,Clay,Jun,Sep,Irrigated,8.0,135.4,25.1,81.9,84.0,45.5,40.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,138.5,22.0,88.5,90.1,47.0,47.6
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.9,139.9,25.4,85.0,116.1,49.9,46.0
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.6,139.3,26.3,78.0,116.1,50.6,50.6
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,138.0,24.8,81.2,91.8,49.3,52.1
Cotton,Kharif,Silt,Jul,Oct,Rainfed,8.0,138.1,24.5,71.6,118.7,47.0,59.6
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.9,138.9,24.9,86.7,109.3,49.1,58.3
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,137.0,26.7,79.9,117.1,54.8,56.1
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.5,137.5,26.4,88.4,84.7,53.9,45.4
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,139.7,24.5,76.7,91.0,49.1,49.8
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.8,136.5,28.3,82.8,83.7,42.3,58.8
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.7,138.7,27.3,80.5,99.5,58.1,45.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.2,139.2,28.3,71.3,102.4,42.1,43.2
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,136.9,26.6,70.3,100.2,48.6,44.9
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.1,135.1,23.2,73.6,101.8,47.5,49.5
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.7,136.4,21.6,86.2,99.0,41.8,52.5
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.5,137.4,25.8,78.2,109.3,59.0,57.5
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.2,139.6,25.9,71.7,112.7,53.2,58.4
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.2,136.4,26.8,80.7,115.0,57.5,56.6
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.8,139.3,23.5,76.2,106.7,48.5,50.7
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.2,135.2,27.5,82.4,104.1,43.9,54.2
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.4,138.1,25.0,88.5,95.9,44.3,53.7
Cotton,Kharif,Sandy,Jun,Sep,Irrigated,7.6,136.3,22.6,85.3,105.3,48.6,55.9
Cotton,Kharif,Silt,Jul,Oct,Rainfed,7.1,139.3,25.5,89.5,108.5,43.1,59.2
Cotton,Kharif,Clay,Jun,Sep,Irrigated,7.7,137.9,25.1,81.4,84.2,42.0,56.8
Cotton,Kharif,Sandy,Jul,Oct,Rainfed,7.2,135.9,24.2,87.4,96.0,43.9,40.5
Cotton,Kharif,Silt,Jun,Sep,Irrigated,7.0,137.6,21.7,71.3,89.0,58.6,46.7
Cotton,Kharif,Clay,Jul,Oct,Rainfed,7.2,135.3,23.7,74.2,117.7,41.7,52.0
